지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
101,2012-03-09,1.7,-4.2,651,7.7,1439,,,,,,,7,70,2001,3.8,70,1754,1.7,1484,-4.8,44,1504,63.5,4.3,1012.1,1023.9,913,1019.9,1514,1021.9,11.7,1.3,1400,2.23,11.59,,,,,,6.3,3,2,-5.4,1.8,1.2,.4,-.1,.4,3.3,5.9,12,16,,1.8,0,
101,2012-03-10,3.9,-.5,648,9.6,1500,3.08,,,,,0,7.2,200,1656,4.1,230,1822,2,1720,-4,30,1536,58.9,4.6,1009.9,1022,44,1016.8,1642,1019.6,11.7,4.7,1400,2.32,14.72,,,,,,6.8,6.5,4.4,-2,3.5,2.8,1.2,0,.5,3.4,6,12,16,,3.5,0,
101,2012-03-11,-1.2,-3.8,2400,1.9,1554,,,,,,,12.1,320,1522,5.9,320,1259,3.5,3019,-14.1,23,1536,37.9,2.1,1011.5,1025.3,2356,1018.9,436,1021.4,11.8,9.2,1100,2.43,18.14,,,,,,2.5,2.5,1.9,-4.5,1.4,1.2,.7,0,.5,3.2,5.9,12,16,,4.3,,
101,2012-03-12,-1.6,-8.2,714,3.8,1613,,,,,,,11,360,1359,5.8,320,1421,2,1736,-13.4,18,1255,44.5,2.2,1016.4,1028,908,1024.4,1635,1026.4,11.8,10.7,1200,3,21.21,,,,,,0,0,1.4,-9.3,.5,.3,.2,-.1,.4,3,5.7,12,16,,3,,
101,2012-03-13,.4,-8,646,7.4,1446,,,,,,,7.6,200,1414,4.1,230,1457,1.5,1299,-10.7,19,1412,48.3,2.7,1016.2,1028.6,830,1022.9,1755,1026.1,11.9,10.2,1200,2.93,20.5,,,,,,.3,.3,2.2,-8.7,1.4,.9,.4,-.1,.5,3.3,6,12,16,,3.3,0,
101,2012-03-14,1.2,-2,314,4.2,1206,4.25,,,,,.5,6.5,200,1237,3.8,180,1237,1.3,1088,-2.2,53,1,78.9,5.3,1014.9,1026.5,2357,1022.8,1513,1024.7,11.9,.1,900,.88,4.73,,,,,,8.4,7.8,0,-4,.5,.4,.3,-.1,.5,3,5.9,12,16,,.3,.5,.83
101,2012-03-15,2.3,-2.8,612,10.6,1653,,,,,,,5.7,320,1555,3,290,1557,.9,788,-4.5,22,1721,68.1,4.5,1018,1031.9,941,1025.1,1736,1027.9,11.9,6.9,1200,2.83,17.01,,,,,,5.6,3.8,4.2,-2.5,3.6,2.9,1.2,.1,.5,3.2,5.9,12,16,,2.3,,10.75
101,2012-03-16,5.3,-1,520,11.9,1510,6.75,,,,,2,6.2,200,1603,3.7,200,1607,1,825,-1.8,29,1455,63.9,5.6,1008.7,1026,120,1012,2354,1018.3,12,.4,1300,1.75,9.24,,,,,,9.8,3.9,4.4,-2.2,4,3.3,1.7,.3,.4,3.1,5.7,11.8,16,,1,6,
101,2012-03-17,11,5.2,424,17.9,1630,6.5,,,,,4,7,160,2053,3.8,160,2107,1.5,1317,5.4,40,1500,72.1,9,1001,1012.1,6,1008.2,1609,1010.3,12,7.7,1200,2.94,19.35,,,,,,7.5,5.9,11.6,4.4,9.2,8,4.3,1,.4,3,5.8,11.8,16,,3.7,,
101,2012-03-18,6.4,.1,2358,14.5,1403,.7,,,,,.1,9.2,70,1730,5.3,90,1713,1.8,1546,1.8,35,1420,73.6,7.1,1004.5,1020.7,2345,1010,1412,1014,12.1,2.2,1200,2.34,11.55,,,,,,7.4,7,8,-2.5,7.5,7.1,4.9,1.6,.6,3.3,5.8,11.9,16,,2.5,.1,
101,2012-03-19,1.7,-3.7,641,8.5,1622,,,,,,,7,230,1528,4,250,1522,1.5,1274,-9.1,12,1517,53.4,3.3,1010.7,1023.2,858,1017,1734,1020.5,12.1,9.4,1100,2.51,19.27,,,,,,2.1,.9,3,-6.7,3,3,2.4,.8,.6,3.2,5.6,12.2,15.9,,3.2,,
101,2012-03-20,1.9,-5.9,637,9.7,1559,,,,,,,8.9,270,1753,4.6,250,1454,1.5,1285,-10.8,17,1257,44,2.7,1010.1,1022.3,2325,1016.2,1624,1019.8,12.1,10.9,1200,3.1,22.17,,,,,,.1,0,3.2,-7.9,3.1,2.7,1.7,.6,.5,3,5.5,12,15.9,,3.7,,
101,2012-03-21,3.9,-5.2,606,12,1606,,,,,,,9,250,2100,5,230,1427,2,1703,-11.3,11,1700,39.6,2.7,1012.8,1025.4,859,1019.3,1618,1022.5,12.2,10.7,1200,2.92,21.5,,,,,,1.4,0,4,-8,3.4,3,1.9,.8,.4,2.9,5.5,11.8,15.7,,5,,
101,2012-03-22,7.3,1.4,732,12.3,1519,,,,,,,7,230,225,4.1,230,234,1.2,1018,-4.8,26,150,43.5,4.5,1010.6,1023.6,857,1016.8,2318,1020.1,12.2,1.2,1100,2.11,12.45,,,,,,9,3.5,6.3,-.9,5.2,4.6,2.8,1.2,.6,2.6,5.6,11.6,15.7,,1.4,1,
101,2012-03-23,4.2,.7,2330,7.3,601,19.5,,,,,19,7.8,50,727,4.4,70,728,1.7,1440,1.2,55,554,82,6.7,1000.5,1017.1,7,1006.7,1834,1010.1,12.3,0,1400,.47,2.24,.2,2400,.2,2400,.2,10,6.8,3.8,-.3,4,3.8,3.1,1.6,.9,3,5.6,11.5,15.6,,.5,19.5,
101,2012-03-24,2.5,.3,308,6.2,1435,11.25,,,,,1.5,13.9,290,1438,7.6,290,1756,2.7,2364,-5.2,20,1639,61,4.3,1000,1013.9,2341,1006.3,405,1009.7,12.3,2.9,1200,2.07,12.21,.3,200,.5,200,.3,7.3,6.5,2,-.7,2.5,2.4,1.9,1,.7,2.9,5.4,11.5,15.6,,2.7,0,
101,2012-03-25,3.4,-.7,619,7.3,1610,,,,,,,11.9,290,1207,7.5,290,1207,2.9,2477,-10.2,20,1201,39,2.9,1007.3,1020.1,2349,1013.8,8,1016.9,12.4,7.7,1000,2.59,19.04,,,,,,3.8,3.8,2.9,-2.4,2.9,2.6,1.8,.9,.7,2.9,5.4,11.5,15.6,,3.5,,
101,2012-03-26,3.2,-4.6,647,10.1,1601,,,,,,,9.3,230,1654,4.9,230,1659,1.9,1655,-9.2,20,1437,44.8,3.1,1013.4,1025.1,937,1020.1,1,1023.1,12.4,11,1200,3.16,23.07,,,,,,0,0,5.2,-6.3,4.1,3.6,2.3,1.1,.9,3,5.5,11.5,15.6,,4.3,,
101,2012-03-27,4.6,-3.7,553,12.6,1434,,,,,,,7.9,250,1451,4.3,250,1420,1.5,1338,-5.1,18,1206,56,4.4,1013.7,1026,747,1020,1623,1023.4,12.4,6.4,1100,2.66,16.51,,,,,,4.3,4.3,4.9,-6.3,4.5,4,2.8,1.5,1.2,3,5.5,11.5,15.5,,3.2,,
101,2012-03-28,7,.1,445,16.3,1638,,,,,,,6.1,90,1531,2.7,200,1316,.9,759,-1.1,19,1744,63.1,5.7,1016.2,1028,955,1023.7,1,1025.8,12.5,8,1200,3.04,19.6,,,,,,3.5,3.5,8.1,-3.1,6.9,6.2,4.1,2.3,1.5,2.9,5.3,11.5,15.5,,3.4,,
101,2012-03-29,9.4,-1.1,639,16.7,1655,,,,,,,9.1,230,2356,4.2,200,1319,1.5,1272,-1,22,1414,55,6,1011.8,1027,1,1016,2235,1021.3,12.5,7.6,1100,2.6,17.04,,,,,,5,1.8,8.6,-4.1,7.1,6.6,5.1,3.6,2.7,3,5.4,11.5,15.5,,4.1,,
101,2012-03-30,12.1,6.5,2359,15.1,1439,,,,,,,8.3,230,1522,4.6,230,1523,2.4,2066,3.5,31,2223,57.3,8.2,1003.7,1016.4,1,1010.1,1431,1013,12.6,0,1200,1.11,5.91,,,,,,9.3,5,10.6,4,10.3,9.6,7.5,5.8,4,3.5,5.5,11.5,15.5,,2.7,,
101,2012-03-31,5.2,.6,646,9.5,1154,.67,,,,,0,15.5,250,1646,7.9,250,1652,2.7,2324,-8.5,20,1056,38.4,3.3,1004.9,1018.7,2339,1011,1622,1014.5,12.6,4.9,900,2.13,10.07,,,,,,3.9,2.6,5.8,-3.3,6.2,6.2,6.3,6,4.8,3.7,5.4,11.5,15.5,,3.5,0,
101,2012-04-01,4.8,-3.5,635,11.3,1615,,,,,,,6.5,200,1425,3.9,230,1504,1.5,1337,-11.9,14,1552,33.3,2.6,1012.3,1023.6,2312,1018.7,1,1021.9,12.6,10.7,1300,1.56,11.96,,,,,,.4,0,7.5,-5.9,6,5.8,5.5,5.4,4.5,3.9,5.3,11.5,15.5,2.6,4.4,,
101,2012-04-02,6.1,.7,650,11.6,1322,10.97,1.5,2208,4,1951,22.5,3.2,290,1642,1.8,320,1304,.6,539,-.1,26,1221,68.6,6.5,1006.7,1023.6,36,1007.1,2351,1016.3,12.7,1.2,1000,.84,4.44,,,,,,8.9,4.6,6.3,-1.3,6.1,6,6,5.9,4.8,4.5,5.5,11.2,15.5,.2,.4,44.5,
101,2012-04-03,4.2,1.6,957,7.1,102,13.5,1,1,4,538,24,11,270,1815,6.1,340,707,3.2,2754,-1.5,38,2122,70,5.8,993.5,1013,2343,994.7,637,1003,12.7,.7,1600,.72,4.02,,,,,,7.3,5.8,3,-.1,5.1,5.3,5.8,5.9,5.3,4.2,5.5,11.5,15.5,.9,1,2,
101,2012-04-04,6.5,-1.8,642,14.8,1521,,,,,,,13.1,250,1351,6.9,230,1358,2.4,2107,-.8,34,1422,62.5,5.8,1000.3,1014.1,654,1003.8,1512,1009.7,12.8,9.2,1400,1.57,11.33,,,,,,2.3,1.5,6,-4.4,5.5,5.3,5,5.2,5.1,5,5.7,11.2,15.5,3.6,4.1,,
101,2012-04-05,5.8,-.7,632,11.3,1644,.08,0,,0,,0,13.5,250,1529,6.1,290,1726,2.4,2078,-6,15,1749,48,4.1,1001.7,1015.2,2356,1007,1603,1011.2,12.8,8.1,1000,1.15,9.43,,,,,,2.3,2,8.1,-4.4,6,5.9,6.1,5.9,5.2,5,5.8,11.2,15.5,,3.6,0,
101,2012-04-06,4.3,-1.8,608,10.2,1413,.08,0,,0,,0,15,250,1156,8.8,250,1158,2.6,2241,-7.7,14,1426,46.9,3.6,1005.6,1019.6,2353,1012.1,1418,1015.2,12.8,9.4,1400,1.42,10.32,,,,,,3.9,3.5,7.4,-3.1,5.9,5.8,5.8,5.9,5.5,5.2,6,11.2,15.5,,4.6,0,
101,2012-04-07,5.9,-3.7,638,14.3,1545,,,,,,,8.5,250,2101,4.1,250,2130,1.4,1231,-9,15,1338,39.6,3.2,1011.6,1023.9,837,1018.8,1602,1021.2,12.9,11.8,1300,1.75,13.31,,,,,,0,0,10.4,-7,7.5,7.2,6.5,6.2,5.5,5.5,6,11.1,15.5,4.5,4.8,,
101,2012-04-08,10.8,-.1,553,19.5,1437,,,,,,,13.4,250,1411,7.1,230,1326,2.6,2247,0,25,1410,51.1,6.3,1008.6,1022,120,1013.2,1555,1018,12.9,8.5,1200,1.8,11.56,,,,,,4.1,3.6,12.2,-2.8,9.9,9.3,8.1,7.4,5.8,5.5,6.1,11,15.4,4.2,4.8,,
101,2012-04-09,16.1,9,2400,24.3,1601,,,,,,,6.9,270,1512,3.9,270,1517,1.6,1344,2.1,11,1608,46,7.5,1009.7,1021.3,2359,1016.6,1603,1019,12.9,9.8,1100,1.78,13.1,,,,,,3.1,2.8,19.2,5.1,15.5,14.5,11.7,9.6,6.3,5.5,6.5,11,15.4,5,5.8,,
101,2012-04-10,11.2,5.8,633,16.3,1408,10.17,1,1602,4,2146,11.5,5,230,1813,2.9,200,1822,.8,697,5.7,41,1110,70.9,9.5,1006.3,1022.1,553,1007.2,2358,1015.7,13,0,1100,.85,3.98,,,,,,9,4,11.1,2.9,11.1,11.2,11.2,10.5,8,6,6.5,11,15.4,3,4.4,18.5,.5
101,2012-04-11,13.4,11,637,19.1,1516,10.25,2,22,4,1,8.5,5.8,250,1551,3.2,230,1555,1,825,9.7,48,1416,80.6,12.2,994.9,1007.8,2339,1000.7,1602,1004,13,3.2,1200,3.21,11.82,,,,,,7.1,5.6,14,8,13.9,13.4,11.7,10.7,8.3,6.4,6.5,11,15.4,2.3,2.7,1.5,.75
101,2012-04-12,9.2,3.1,636,14.1,1505,,,,,,,9.5,230,1744,5.2,230,1739,2.1,1813,-.1,24,1235,56.9,6.2,1001.1,1013.1,2324,1007.8,1,1010.5,13.1,4,1000,1.97,14.83,,,,,,6.1,2.5,9.8,-.4,10.3,10.3,10.8,10.7,9,6.7,6.5,11,15.3,3,3.8,,
101,2012-04-13,10.4,3.4,625,17.1,1451,,,,,,,5.6,230,1752,3.2,230,1726,1.1,982,.6,26,1455,54.5,6.4,1003.6,1015.2,731,1010.4,1554,1013,13.1,3,1200,2.8,15.75,,,,,,7.9,0,11.2,1.4,11.2,10.9,10.3,10,8.7,6.9,6.6,11,15.3,2.4,3.5,,
101,2012-04-14,12.7,3.5,556,21.8,1526,,,,,,,6.6,230,1704,3.8,230,1708,1.1,951,3,24,1622,57.4,7.6,1004.5,1016.2,655,1011,1526,1013.8,13.2,11,1200,3.08,23.14,,,,,,1.6,0,15.5,0,14.2,13.5,11.9,10.9,9,6.5,7,11,15.3,3,5.2,,
101,2012-04-15,13.8,5.6,623,23.9,1551,,,,,,,7.1,250,1749,4.5,250,1757,1.1,951,3,19,1536,55.3,7.6,1002.9,1015.2,709,1008,1624,1012.2,13.2,9.3,1300,3.08,22.18,,,,,,3.8,0,16.1,2.8,15.5,15,13.5,12.2,9.7,7,7,11,15.4,4.3,5.6,,
101,2012-04-16,13,5.7,638,20.6,1606,,,,,,,8.3,230,1454,4.8,230,1543,1.5,1266,1.9,16,1709,51.6,7.1,1002.8,1014,2357,1008.8,1539,1012.1,13.2,10,1200,3.25,23.39,,,,,,3.1,1.9,15.8,3.7,15.3,15.1,14.1,12.9,10.3,7.8,7.9,11,15.2,4.5,5.9,,
101,2012-04-17,12.6,4.5,609,21.1,1615,,,,,,,6.8,250,1128,2.6,250,1219,1,870,2.2,21,1612,55.3,7.2,1005.9,1017.3,852,1012.3,1630,1015.1,13.3,11.3,1300,3.27,24.63,,,,,,.6,.6,16.8,1.7,15.7,15.3,14.3,13.3,10.5,8,8,11,15.2,3.6,5.5,,
101,2012-04-18,13.8,4.8,603,23,1639,,,,,,,4.4,270,1733,2.5,270,1152,.9,744,1.6,17,1554,50.9,7,1008.6,1019.8,808,1015.2,1638,1017.8,13.3,10.5,1100,2.66,21.74,,,,,,3.5,0,16.6,1.6,15.8,15.4,14.6,13.7,11,8.4,7.8,11,15.2,3,5,,
101,2012-04-19,15.4,7.4,553,25.2,1607,,,,,,,8.4,90,1843,5,70,1832,1.7,1463,2.6,9,1559,48.6,7.6,1010.2,1022.1,2356,1016.1,1555,1019.5,13.4,8.7,1100,3.11,21.85,,,,,,6.5,1.1,18.1,5.2,17.1,16.7,15.3,14.2,11.5,8.7,8,11,15.3,3.2,6.7,,
101,2012-04-20,16,10.6,555,23.6,1540,,,,,,,9.9,50,1803,5.2,70,2016,2.9,2473,3.7,25,1536,47,8.1,1012.3,1023.8,759,1018.2,1534,1021.6,13.4,7.6,1200,3.25,22.27,,,,,,6.1,4.1,19.2,9.4,18.6,18.3,16.8,15.3,12,9,8.7,11,15.1,4,7.3,,
101,2012-04-21,10.1,8.8,1836,12.8,1,14.75,2,1722,7,1651,41.5,11,90,950,5.5,70,951,2.6,2239,5.5,42,20,74.9,9.1,1004.5,1022,1,1005.6,2359,1013.8,13.4,0,900,.31,2.24,,,,,,9.8,7.4,10.3,7.8,11.7,12.4,14.1,14.6,12.2,9.2,8.5,11,15.1,.1,.2,50,
101,2012-04-22,9.5,8.9,1910,10.9,1010,22,1,1,4,13,12.5,8.2,230,1020,4.8,230,1021,2.3,2014,7.8,80,1017,89,10.6,996.3,1010.3,2355,1001.3,521,1005.7,13.5,0,1400,.33,2.02,,,,,,10,7,9.7,8.2,10.3,10.3,11.3,12.1,11.6,9.5,8.5,12,15.1,.1,.2,6.5,
101,2012-04-23,12.8,8.9,1,16.8,1301,5.92,.5,116,1,59,2.5,6,200,906,3,160,542,1.7,1470,9.6,61,1302,82,12,1003.5,1015.2,2357,1010.3,2,1012.8,13.5,2.8,1200,3.22,13.95,,,,,,8.9,7.3,12.6,8.4,12.9,12.7,12.1,11.9,11.1,9.9,10.6,11,15,2.3,2.5,,
101,2012-04-24,17,10.2,231,26,1554,,,,,,,6.6,200,1330,2.4,270,1603,.7,597,10.6,31,1648,71.1,12.8,1004,1016.9,709,1009.8,1613,1013.2,13.5,6,1200,3.18,19.33,,,,,,6.9,3.8,17.8,8.2,17,16.4,14.5,13.4,11.5,10,8.9,11,15,3.2,4.3,.2,8
101,2012-04-25,13.9,13.1,534,15.6,1257,15.97,2,1632,7,1601,23.5,4.4,340,1517,3,320,1523,.9,817,11.9,76,10,88.5,14,993,1010.6,1,997.5,1843,1002.2,13.6,0,1100,.63,3.33,,,,,,9.9,6.6,13.7,11.7,14.6,14.8,15.1,14.6,12.5,10,9,11,15,.2,.3,25.3,
101,2012-04-26,13.2,8.4,2400,17.5,1707,6.83,.5,1,1,1,2,14.1,290,1319,7.6,270,1327,3.4,2965,1.4,18,1651,51.6,7.4,996,1012.6,2356,997.2,155,1005.2,13.6,10.8,1200,3.55,27.71,,,,,,3.8,3.3,16.7,5.8,15.8,15.5,14.9,14.3,12.7,10.2,9,11.2,15,3.7,7.2,,
101,2012-04-27,13.3,3.6,543,23.2,1642,,,,,,,8.3,200,1422,4.8,230,1613,1.5,1268,-.1,16,1632,46.5,6.1,1002.5,1014.4,611,1008.1,1642,1011.8,13.6,11.6,1200,3.25,24.69,,,,,,1.5,.3,16.2,.8,15.4,15.1,14.6,14.3,13,10.5,9.4,11.1,15,4.2,7,,
101,2012-04-28,17.6,7.7,622,24.9,1525,,,,,,,8.6,230,1247,4.5,270,1641,1.5,1328,1.2,27,251,33.8,7.1,1004.8,1016.6,2400,1012.1,1516,1013.9,13.7,8.5,1200,2.99,22.08,,,,,,2.5,.4,19,5.4,17.7,17.2,16,15.1,13,10.8,9.5,11.3,15,4.5,6.1,,
101,2012-04-29,18,10,627,26.2,1640,,,,,,,4.3,180,1857,2.4,160,1922,.9,738,9.7,29,1551,62.8,12.2,1005.8,1018,655,1011.8,1753,1015,13.7,8.2,1200,2.82,20.96,,,,,,6.8,0,20.8,7.5,19.4,18.8,17.3,16.1,13.3,11,9.5,11.3,15,4.1,5.3,,
101,2012-04-30,20.9,11.1,614,30.1,1628,,,,,,,7.6,200,2054,4.4,180,2055,1.3,1125,8.9,21,1628,53,11.5,1002.5,1014.6,824,1007.2,1741,1011.5,13.8,12.3,1200,3.3,26.73,,,,,,.1,.1,24.6,8.6,22.3,21.6,19.4,17.5,14,11,9.8,11.6,15,4.4,7.5,,
101,2012-05-01,20.8,12.6,554,29.2,1650,,,,,,,5.6,70,2218,2.6,90,1753,1.2,1042,9.7,24,1752,54.4,12.2,1000.3,1012.8,738,1005.5,1557,1009.3,13.8,6.3,1100,2.65,20.86,,,,,,5.9,1.1,22.9,10,22,21.6,20.4,18.8,15,11.5,10,11.5,15,3.5,6.6,,
101,2012-05-02,19.9,14.9,550,25.9,1308,,,,,,,8.3,90,1337,5,70,1342,2.5,2193,11.5,40,1302,60.3,13.6,997.9,1009.2,710,1005.2,1714,1006.9,13.8,9.3,1200,3.37,24.42,,,,,,4.3,3.5,23.8,12,23.1,22.8,21.3,19.6,15.5,11.7,10.4,11.4,15,5.4,8.2,7,
101,2012-05-03,16.6,12.6,2352,21.6,1303,4.45,6,409,6,354,7,9.3,90,1554,5.2,90,1556,2,1720,11.5,50,1643,74,13.6,996.6,1008.5,2251,1004.2,334,1005.7,13.9,6.3,1200,2.57,18.62,,,,,,4.9,4.5,18.8,9.8,19.1,19.6,20,19.4,16,12,10.2,11.3,15,3,4.5,,
101,2012-05-04,18.8,10,520,28.3,1442,,,,,,,7.4,200,1822,4.3,270,1543,1.6,1419,8.1,23,1433,56.3,10.9,997.6,1009.9,621,1003.2,1631,1006.6,13.9,8.9,1200,3.37,23.81,,,,,,1.1,1,22.5,7.4,20.7,20.2,19.2,18.5,16,12.5,10.5,11.3,15,6.3,7.4,,
101,2012-05-05,18.7,11.5,601,25.6,1507,,,,,,,11.6,250,1350,6.4,250,1400,2.1,1783,4.2,14,1954,45.4,8.7,995.1,1007.6,711,1000.4,1722,1004.1,13.9,11,1200,3.29,24.98,,,,,,3,1.5,22.3,9.3,21.2,21.1,20.3,19.3,16.4,12.7,10.6,11.5,15,6.3,8,,
101,2012-05-06,16.7,7.8,523,24.2,1514,,,,,,,10.5,230,1704,5.8,320,1300,2.1,1793,-.2,12,1222,39.5,6.3,996.6,1007.8,735,1003.5,1629,1005.7,13.9,12.5,1200,3.47,27.42,,,,,,.6,.3,20.9,5.2,20.2,20.2,19.7,19.1,16.4,13,10.9,11,15,6.1,8.5,,
101,2012-05-07,17.1,7.2,600,26.3,1457,,,,,,,7.9,230,1541,4.3,230,1541,1.2,1060,3.3,16,1409,46,7.9,997.8,1008.8,635,1004.8,1501,1006.9,14,10.3,1200,3.25,24.96,,,,,,2.6,0,22.3,5,20.3,20.1,19.5,18.9,16.2,12.7,11,11,15,4.4,6.9,,
101,2012-05-08,19.3,11.5,524,28.3,1617,,,,,,,4.1,270,1422,2.3,270,954,.9,783,6,17,1650,48.5,9.5,998.4,1010.2,2359,1004.4,1609,1007.4,14,9.6,1200,3.26,23.96,,,,,,3.4,.8,24.5,9.3,21.9,21.7,20.5,19.4,16.3,13.5,11.4,11.8,15,4,6.4,,
101,2012-05-09,19.4,10.9,539,28.5,1549,,,,,,,6.8,360,1556,4.6,340,1603,1.4,1227,6.6,13,1730,50.1,9.9,1003,1014.5,2400,1009.3,1545,1012,14,11.8,1200,3.13,24.84,,,,,,0,0,24.8,8.5,22.4,22.2,21.1,20.1,16.6,13.5,11.5,11.7,15,4.9,7.2,,
101,2012-05-10,15.2,11.3,555,21.5,1451,,,,,,,9.7,90,1631,5.7,90,1633,3,2601,7.3,37,1413,60.8,10.2,1007.7,1019.5,2235,1014.5,5,1016.9,14.1,9.5,1200,3.01,22.59,,,,,,3.5,.6,21.2,10.4,20.4,20.7,20.5,20.1,17,13.7,11.6,11.7,14.9,5,6,,
101,2012-05-11,14.1,9.9,234,17.3,1452,,,,,,,4.4,50,1311,2.5,70,1305,1.4,1188,7.4,51,1535,65.3,10.3,1008.7,1019.3,1,1016.5,1652,1018,14.1,0,1100,1.33,9.63,,,,,,9,5.9,16.3,8.5,17.2,17.5,18.4,18.8,16.3,14,11.6,11.8,14.8,1.1,2.7,,
101,2012-05-12,17.1,12.9,544,22.7,1517,,,,,,,5.6,250,1739,3.2,230,1734,1.3,1106,9.2,43,1409,61.4,11.7,1005.5,1017.6,1,1011.5,1744,1014.6,14.1,6.3,1200,3.29,21.19,,,,,,7.6,2.8,21.3,12.5,20.7,20.4,19.3,18.6,16.5,14.2,12,12,14.8,3.6,5.2,,
101,2012-05-13,18.6,13.3,617,25.6,1559,,,,,,,5.7,250,1442,3.1,250,1444,1.1,935,10.4,27,1537,63.5,12.7,1002.8,1013.9,751,1009.3,1751,1011.9,14.2,7.7,1200,3.24,22.01,,,,,,6.4,2,22.2,12.5,22,21.9,20.7,19.7,16.9,14.1,12,12,14.9,3.9,5.7,.1,
101,2012-05-14,14.9,13.6,523,15.9,1724,11.25,1,1114,4,1049,16,2.8,290,1204,1.6,290,1748,.6,489,13.2,77,18,90.1,15.2,1001.1,1013.2,27,1007.5,1924,1010.2,14.2,0,1600,.43,3.19,,,,,,10,6.3,15.5,11.2,16.9,17.6,19,19.5,17.4,14.4,12.3,12.1,14.6,.1,.3,15.9,
101,2012-05-15,18.2,14.4,2333,23.5,1416,,,,,,,10.8,270,1619,4.7,230,1458,1.8,1555,5.8,20,1302,51.1,10,996.4,1007.6,1,1003,1538,1005.4,14.2,9.3,1200,3.33,24.75,,,,,,5.8,4.5,20.3,12.4,20.3,19.9,19.1,18.6,16.7,14.3,12.4,12.2,14.6,6.3,7.5,,
101,2012-05-16,16.3,9.6,608,22.5,1438,,,,,,,8.7,230,1505,4.3,230,1509,1.7,1506,6.3,32,1336,55.4,9.6,995.1,1007.1,738,1001,1711,1004.1,14.3,7.7,1200,3.37,24.03,,,,,,5.3,5,20.3,7.6,19.9,19.7,19.3,19,17,14.5,12.5,12.3,14.7,3.7,6.2,,
101,2012-05-17,13.5,10.2,2359,19.1,1133,3.67,2,1247,3.5,1227,4,8.6,340,1224,5.8,340,1226,1.2,1057,8.1,40,1219,72,10.8,995.3,1010.4,2359,1001,158,1004.5,14.3,4.8,1000,2.51,13.74,,,,,,5.1,4.8,14.7,7.5,15.9,16.7,18.3,18.7,17,14.5,12.7,12.3,14.4,1.2,2.7,4,
101,2012-05-18,16.4,9.9,37,24.5,1613,,,,,,,6.3,230,1945,3.4,230,1949,1.2,1043,8.5,31,1740,65.1,11.2,1005,1016.3,2400,1010.4,1,1014.1,14.3,8.7,1200,3.28,22.84,,,,,,3.3,2.5,18.6,7.2,18.9,18.5,18,17.9,16.5,14.4,12.6,12.3,14.4,3.2,5.6,,
101,2012-05-19,17.8,10,518,27,1617,,,,,,,5.3,200,1532,2.8,230,1514,1.1,918,7.6,23,1553,58.5,10.6,1006.8,1017.8,651,1013.8,1801,1016,14.3,12.4,1100,3.29,25.83,,,,,,3.1,0,21.5,9,21.1,20.6,19.7,19,17,14.7,13,12.5,14.6,3.9,6.4,,
101,2012-05-20,20.8,10.9,537,31.2,1554,,,,,,,7.3,70,1741,4.1,90,1744,1.4,1196,7.7,16,1741,50,10.7,1005.4,1017.1,643,1010.6,1616,1014.4,14.4,12.5,1200,3.3,26.75,,,,,,0,0,23.6,8.2,23.1,22.6,21.2,20.1,17.2,14.9,13,12.5,14.5,3.9,7.6,,
101,2012-05-21,20.1,11.9,539,28.7,1656,,,,,,,4.3,50,2134,2.7,360,846,1.3,1099,7.6,19,1239,51.3,10.6,1008.4,1019.9,846,1014.7,1731,1017.5,14.4,12.2,1200,3.41,26.58,,,,,,0,0,23.7,9.6,23.3,23.1,22.2,21,17.6,14.9,13,12.5,14.5,6.6,7.3,,
101,2012-05-22,20.6,12.5,534,29.1,1706,,,,,,,4.3,360,442,2.7,360,448,1.2,1003,10,20,1515,57,12.5,1006.1,1018.7,614,1011.3,1904,1015.1,14.4,12.4,1200,3.44,27.2,,,,,,2.8,.6,25.3,11.1,24.6,24.2,22.9,21.7,18.2,15.2,13.2,12.6,14.5,4.8,6.9,,
